1	2.11577270164018
2	1.65089202875720
3	3.31169956914935
4	2.55695909381804
5	3.42773151209109
6	2.91028906906452
7	1.74553696908062
8	2.62224374833927
9	2.83526368873329
10	3.49934981408381
11	4.47098769146929
12	4.75133155552885
13	5.21833142899424
14	4.77270814327071
15	4.72656672130310
16	3.18974196277825
17	3.56839712751030
18	3.96211491374975
19	3.37319962261120
20	3.55755421635528
21	4.81596555430909
22	5.03241710684127
23	3.76168276219407
24	4.50507997549285
25	3.79818497327761
26	3.19814310082315
27	1.81276052567586
28	1.40142334418122
29	1.11835781089943
30	2.53163747899309
31	3.14339548616076
32	2.99912948843817
33	3.82389641734338
34	2.58617667248785
35	1.34926380483920
36	2.55059369915468
37	1.75719419182689
38	0.872426591320471
39	2.64771118987428
40	2.22954076622216
41	3.65615100392574
42	4.06464665601223
43	3.65547571188174
44	4.90286849796993
45	3.39526468998528
46	3.48553686818163
47	3.07295310897565
48	3.00202288840901
49	5.30105577106239
50	5.37402393968874
51	6.66491577991309
52	6.46360126681234
53	6.83831472546922
54	6.60967841742279
55	7.61232883833975
56	5.98502743278258
57	6.84130263773181
58	7.27443503453115
59	7.68737528860012
60	8.07182925352155
61	9.90846983434232
62	10.2762333448374
63	10.4072268132558
64	9.20504563103411
65	9.27386999625475
66	8.16169883615862
67	7.30168775452971
68	7.22428423657117
69	8.85488081064938
70	8.36867863686280
71	8.49050244206132
72	9.34845577542733
73	8.81889675034513
74	8.47706825061102
75	7.80463441104574
76	6.47431835086516
77	6.79956765790555
78	6.64888091096361
79	7.25034370931103
80	7.56486828712738
81	7.38827386284178
82	7.56097416791379
83	8.02561673650620
84	7.65056875018203
85	6.86712507884699
86	6.53355831425953
87	6.51439000519060
88	5.34945258422733
89	6.96169865274595
90	6.65288659772261
91	8.12346246525520
92	8.16626992098503
93	9.19010630560506
94	7.97364437429865
95	9.26294399927128
96	7.92424990328494
97	8.24425076043944
98	8.33054780016816
99	9.55173559327217
100	10.6021262114286
101	10.1183876929355
102	11.8801448155152
103	11.9040571805432
104	11.5648524489964
105	12.0694638948250
106	10.6941703891649
107	12.2466065685675
108	11.5366144315705
109	12.3397162473548
110	12.5213735085486
111	13.3639911617308
112	14.2649926598818
113	14.5533349766129
114	13.5362015819500
115	13.6590644086213
116	12.9789756200181
117	12.4689429434097
118	12.5453930227254
119	12.3254298157904
120	12.3655615367337
121	14.1570822139435
122	13.0212916078342
123	12.5689548510927
124	13.8645774616169
125	13.0691130401892
126	11.4122668941849
127	11.1130830434996
128	10.6038950933505
129	11.2298623250911
130	11.7258891920299
131	10.8406438880232
132	11.1424974977373
133	12.3536136359595
134	11.1928784545303
135	11.1400886447795
136	10.9999130436448
137	10.8154146377730
138	10.4161643007963
139	10.5077108350625
140	11.6366177623742
141	12.0249570948697
142	12.2611981245495
143	13.0380450626794
144	13.5514027189199
145	12.5998543188099
146	12.4727801915967
147	12.5002220236951
148	12.2852911354022
149	14.6622852409779
150	14.2049600097922
151	15.0484290784254
152	16.4457903313364
153	16.5809091382679
154	16.0507708906539
155	17.0646275429439
156	15.4446538215721
157	15.5524959751357
158	16.5086878558612
159	16.3975823790898
160	17.2448974426426
161	18.3107842343206
162	18.2775613341488
163	18.9179662573812
164	18.6747170455310
165	18.3117468976690
166	18.2156376165946
167	17.2467318960711
168	16.4416482770222
169	17.8444502136011
170	16.6282827281565
171	18.3431312917194
172	18.0862065021372
173	18.2125435369866
174	16.9962255522147
175	16.5687043620517
176	16.2553824622758
177	16.9966217257789
178	14.5657044658498
179	15.9624367572280
180	16.2025371638504
181	16.3178224128913
182	16.3558937809912
183	17.4254119266261
184	17.0330967920760
185	16.2317253035541
186	15.4556906516564
187	15.1319753233864
188	14.2796543929056
189	15.1997687198392
190	15.8722756090576
191	16.3373609032382
192	18.1541247971058
193	17.0790044409746
194	17.8604857757098
195	18.3580958244221
196	17.4397560942498
197	15.8404482134366
198	18.0972891213237
199	17.6818967067120
200	18.9682794480314
